CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Total Spend,Churn,,,,
5163,26,Male,53,18,5,11,Standard,4711,0,,,,
5164,41,Male,59,31,2,22,Standard,1179,0,,,,
5165,25,Female,59,29,5,6,Basic,3726,0,,,,
5166,24,Unknown,44,15,6,14,Premium,669,0,,,,
5167,53,Male,29,23,2,1,Standard,4957,1,,,,
5168,35,Female,55,38,3,0,Premium,4339,0,,,,
5169,20,Male,10,41,9,3,Standard,408,0,,,,
5170,45,Female,53,11,0,7,Standard,4213,0,,,,
5171,23,Male,33,15,5,29,Basic,2972,1,,,,
5172,61,Female,20,23,5,16,Basic,1289,0,,,,
5173,61,Male,58,3,8,28,Standard,3038,0,,,,
5174,38,Male,12,19,1,17,Basic,3958,0,,,,
5175,45,Male,53,1,4,22,Standard,1939,0,,,,
5176,57,Male,24,24,4,4,Standard,253,0,,,,
5177,71,Female,53,49,6,5,Basic,209,0,,,,
5178,71,Unknown,57,11,4,11,Basic,437,0,,,,
5179,18,Female,20,30,9,23,Basic,606,0,,,,
5180,53,Male,0,11,3,27,Standard,2320,0,,,,
5181,38,Male,57,39,9,15,Standard,3165,1,,,,
5182,77,Female,4,1,1,8,Standard,1906,0,,,,
5183,60,Unknown,52,12,7,14,Basic,3317,0,,,,
5184,52,Male,21,4,4,7,Standard,4994,1,,,,
5185,30,Female,6,25,3,11,Standard,2546,1,,,,
5186,74,Unknown,12,8,8,13,Standard,1088,0,,,,
5187,66,Female,44,15,1,16,Basic,584,0,,,,
5188,71,Male,51,43,2,13,Standard,3532,0,,,,
5189,71,Male,22,30,7,26,Premium,2106,1,,,,
5190,27,Female,20,40,3,19,Basic,273,1,,,,
5191,70,Female,5,32,8,4,Standard,1966,0,,,,
5192,61,Male,19,44,9,12,Standard,1481,0,,,,
5193,64,Male,11,35,9,24,Basic,1562,0,,,,
5194,70,Female,39,21,9,,Standard,1153,0,,,,
5195,27,Male,8,31,9,13,Basic,2700,0,,,,
5196,63,Male,49,36,8,5,Standard,4262,0,,,,
5197,30,Female,27,27,9,29,Basic,4683,0,,,,
5198,54,Female,10,44,8,2,Standard,884,0,,,,
5199,55,Female,51,8,0,15,Basic,2988,1,,,,
5200,41,Male,31,23,5,11,Basic,4916,0,,,,
5201,19,Female,10,23,9,13,Basic,347,0,,,,
5202,39,Female,23,42,5,1,Standard,1730,1,,,,
5203,34,Male,55,33,7,17,Basic,2606,0,,,,
5204,53,Female,14,13,6,6,Basic,825,0,,,,
5205,31,Male,40,39,6,4,Basic,2523,0,,,,
5206,27,Male,34,35,1,11,Standard,3028,0,,,,
5207,52,Male,16,16,3,25,Standard,3583,0,,,,
5208,42,Male,24,12,0,16,Basic,2791,0,,,,
5209,20,Male,48,31,6,11,Standard,2249,1,,,,
5210,64,Female,34,5,3,20,Standard,4252,0,,,,
5211,55,Male,18,40,8,10,Premium,3364,1,,,,
5212,34,Unknown,40,44,5,0,Basic,4626,0,,,,
5213,29,Female,30,25,5,8,Basic,2611,0,,,,
5214,71,Male,16,21,8,7,Standard,4357,1,,,,
5215,69,Male,54,3,7,13,Basic,2064,0,,,,
5216,41,Female,49,48,5,3,Basic,2179,0,,,,
5217,46,Female,22,10,5,10,Standard,1295,0,,,,
5218,60,Male,46,23,5,16,Basic,2244,1,,,,
5219,42,Male,0,17,3,26,Basic,238,1,,,,
5220,53,Female,57,42,4,7,Standard,4336,0,,,,
5221,75,Male,9,35,2,20,Basic,1436,0,,,,
5222,77,Female,7,25,8,0,Standard,3127,0,,,,
5223,43,Female,41,2,1,17,Premium,1788,0,,,,
5224,55,Male,25,27,6,4,Standard,297,1,,,,
5225,18,Male,33,46,0,28,Standard,1544,1,,,,
5226,37,Male,18,9,9,29,Standard,2512,0,,,,
5227,72,Female,13,49,6,24,Premium,4733,1,,,,
5228,45,Male,7,4,1,25,Basic,3637,0,,,,
5229,33,Male,50,26,4,7,Standard,1392,0,,,,
5230,64,Female,0,32,0,26,Premium,4118,0,,,,
5231,34,Male,47,29,4,25,Standard,402,1,,,,
5232,57,Female,24,22,3,7,Basic,2126,1,,,,
5233,45,Female,23,47,0,28,Premium,1293,0,,,,
5234,75,Male,46,13,0,8,Basic,3914,1,,,,
5235,29,Female,19,23,6,17,Standard,4363,0,,,,
5236,44,Female,55,31,2,6,Premium,4410,0,,,,
5237,71,Male,29,41,9,9,Standard,243,0,,,,
5238,70,Male,4,36,8,20,Standard,3719,0,,,,
5239,59,Male,2,40,8,15,Standard,3394,0,,,,
5240,76,Female,31,31,9,2,Premium,1987,0,,,,
5241,64,Male,16,15,8,9,Premium,4664,1,,,,
5242,47,Unknown,41,14,0,29,Basic,2112,1,,,,
5243,58,Female,4,35,3,7,Basic,1427,1,,,,
5244,51,Male,10,24,0,17,Standard,1843,1,,,,
5245,54,Female,37,30,0,3,Premium,2930,1,,,,
5246,23,Male,3,30,8,28,Standard,1067,1,,,,
5247,24,Female,38,27,4,11,Premium,234,0,,,,
5248,49,Female,18,49,0,20,Standard,4214,1,,,,
5249,49,Male,38,40,2,4,Standard,2745,1,,,,
5250,70,Male,45,14,6,3,Standard,4336,1,,,,
5251,42,Female,48,45,1,18,Standard,4601,0,,,,
5252,50,Female,22,47,3,18,Basic,3882,0,,,,
5253,72,Female,16,11,1,4,Premium,4695,1,,,,
5254,75,Male,12,,8,14,Basic,134,0,,,,
5255,24,Male,26,44,8,11,Premium,4851,0,,,,
5256,69,Male,0,26,6,25,Basic,4851,0,,,,
5257,74,Female,1,21,6,12,Basic,3877,1,,,,
5258,79,Male,17,9,1,5,Basic,3849,0,,,,
5259,29,Male,35,47,9,28,Premium,4219,0,,,,
5260,33,Female,44,1,7,16,Basic,3129,0,,,,
5261,33,Female,32,44,0,26,Standard,4629,0,,,,
5262,60,Male,35,6,7,19,Basic,2362,0,,,,
5263,70,Male,1,1,4,9,Standard,463,0,,,,
5264,53,Female,3,22,3,13,Basic,2614,0,,,,
5265,30,Male,15,13,9,14,Basic,924,1,,,,
5266,24,Male,3,38,1,9,Basic,1246,0,,,,
5267,53,Male,56,49,2,5,Standard,4763,1,,,,
5268,64,Female,8,45,9,28,Basic,697,1,,,,
5269,68,Female,48,41,1,15,Basic,2612,0,,,,
5270,26,Male,20,40,3,1,Basic,703,0,,,,
5271,49,Male,22,31,2,,Basic,1456,0,,,,
5272,28,Female,51,15,4,4,Standard,1371,0,,,,
5273,25,Unknown,59,2,6,26,Basic,3785,0,,,,
5274,50,Female,52,31,8,8,Standard,2220,0,,,,
5275,40,Unknown,1,26,4,18,Standard,4939,0,,,,
5276,42,Female,2,2,7,18,Standard,1829,0,,,,
5277,73,Female,22,11,1,8,Basic,333,0,,,,
5278,25,Male,25,33,5,15,Standard,1311,0,,,,
5279,62,Male,46,18,7,28,Premium,1400,0,,,,
5280,39,Male,6,21,8,18,Standard,2566,1,,,,
5281,76,Female,35,31,3,19,Standard,3713,0,,,,
5282,21,Female,43,26,3,27,Basic,2100,0,,,,
5283,57,Female,32,30,6,24,Basic,522,0,,,,
5284,20,Male,48,39,3,3,Premium,2172,1,,,,
5285,46,Male,35,21,4,4,Standard,1551,0,,,,
5286,58,Male,3,49,1,17,Basic,2502,0,,,,
5287,46,Male,53,16,1,7,Basic,4103,0,,,,
5288,51,Female,22,7,9,12,Basic,2002,0,,,,
5289,51,Female,24,22,4,8,Premium,4836,1,,,,
5290,45,Male,40,7,9,9,Standard,4772,1,,,,
5291,30,Male,25,2,9,3,Premium,4221,0,,,,
5292,32,Female,27,37,1,18,Standard,629,0,,,,
5293,77,Male,27,14,5,3,Premium,1031,0,,,,
5294,40,Female,20,8,5,28,Basic,3886,1,,,,
5295,61,Male,9,29,7,12,Standard,1889,0,,,,
5296,43,Male,26,44,0,22,Basic,1675,1,,,,
5297,21,Male,50,7,6,16,,3201,0,,,,
5298,43,Male,50,38,6,26,Basic,1410,0,,,,
5299,57,Female,14,45,8,10,Standard,1565,0,,,,
5300,26,Male,53,22,3,1,Standard,3610,0,,,,
5301,72,Male,16,44,6,25,Premium,4530,0,,,,
5302,22,Male,38,17,5,4,Premium,2561,0,,,,
5303,73,Male,34,,3,24,Basic,1683,0,,,,
5304,49,Male,4,33,9,12,Premium,689,0,,,,
5305,37,Female,15,39,7,21,Standard,2430,0,,,,
5306,67,Female,22,35,2,2,Premium,1570,1,,,,
5307,28,Female,38,38,7,18,Premium,3569,0,,,,
5308,32,Male,47,32,4,28,Basic,1021,0,,,,
5309,49,Male,8,3,3,22,Standard,270,0,,,,
5310,45,Male,32,3,2,18,Standard,4398,1,,,,
5311,39,Male,34,8,9,15,Premium,4475,0,,,,
5312,58,Female,56,46,6,15,Standard,503,0,,,,
5313,34,Female,39,31,6,25,Basic,3627,0,,,,
5314,76,Female,49,9,5,2,Standard,1131,0,,,,
5315,43,Male,23,5,2,25,Standard,4993,0,,,,
5316,,Male,23,28,8,27,Premium,1505,0,,,,
5317,24,Female,49,15,1,22,Standard,2165,0,,,,
5318,59,Male,23,49,2,24,Basic,1245,0,,,,
5319,74,Female,18,27,0,8,Premium,3665,1,,,,
5320,43,Female,38,42,6,18,Standard,2002,0,,,,
5321,42,Female,24,31,1,23,Standard,1863,0,,,,
5322,27,Female,51,40,9,0,Premium,4790,0,,,,
5323,76,Male,30,18,7,13,Standard,4684,0,,,,
5324,62,Male,58,38,8,27,Standard,223,1,,,,
5325,36,Male,37,49,1,23,Basic,706,0,,,,
5326,28,Female,24,4,5,10,Premium,4317,0,,,,
5327,30,Male,26,21,0,17,Basic,3021,1,,,,
5328,70,Female,31,47,7,19,Basic,1194,0,,,,
5329,25,Female,10,42,4,6,Premium,2251,0,,,,
5330,,Female,4,23,8,5,Standard,2813,0,,,,
5331,21,Male,43,45,2,11,Basic,4868,0,,,,
5332,64,Male,32,22,1,24,Basic,1815,1,,,,
5333,48,Female,18,1,6,29,,1803,0,,,,
5334,45,Female,42,25,6,23,Standard,3559,0,,,,
5335,28,Female,46,41,9,1,Standard,3583,0,,,,
5336,60,Male,56,28,4,12,Premium,2599,0,,,,
5337,18,Female,15,37,6,19,Standard,1989,1,,,,
5338,66,Female,34,11,5,0,Basic,4756,0,,,,
5339,64,Male,10,22,8,22,Basic,1995,1,,,,
5340,69,Female,10,25,2,14,Standard,3027,0,,,,
5341,55,Female,9,21,3,19,Standard,2793,1,,,,
5342,41,Male,33,36,8,7,Basic,4341,0,,,,
5343,71,Male,51,20,9,17,Standard,3525,0,,,,
5344,,Female,4,16,7,14,Basic,3805,0,,,,
5345,74,Male,22,28,9,7,,2661,1,,,,
5346,64,Female,54,29,5,1,Basic,1926,1,,,,
5347,48,Female,24,26,2,10,Standard,3606,0,,,,
5348,58,Female,28,40,8,7,Standard,4523,0,,,,
5349,63,Female,39,2,8,28,Standard,2575,1,,,,
5350,67,Male,12,49,5,12,Standard,2944,0,,,,
5351,43,Male,46,10,1,0,Basic,4103,0,,,,
5352,66,Female,31,13,6,28,,3284,0,,,,
5353,67,Male,33,15,8,17,Basic,3265,1,,,,
5354,22,Female,11,9,8,4,Standard,4821,0,,,,
5355,37,Female,23,27,2,0,Basic,3690,0,,,,
5356,69,Male,39,8,1,11,Basic,2544,0,,,,
5357,58,Male,20,6,4,4,Standard,4729,0,,,,
5358,,Female,28,36,9,20,Standard,4252,0,,,,
5359,73,Female,50,24,6,15,Premium,3344,0,,,,
5360,,Male,56,3,2,22,Premium,793,0,,,,
5361,50,Female,59,26,3,17,Premium,3173,1,,,,
5362,67,Female,22,36,9,1,Standard,3640,1,,,,
5363,55,Unknown,32,21,1,14,Basic,4313,0,,,,
5364,44,Male,7,13,9,27,Standard,1719,0,,,,
5365,51,Male,41,11,1,21,Standard,4014,0,,,,
5366,32,Female,12,8,6,29,Basic,3973,0,,,,
5367,49,Female,4,46,1,10,Premium,3752,1,,,,
5368,,Male,53,46,0,28,Standard,664,1,,,,
5369,75,Female,40,48,3,9,Standard,4129,1,,,,
5370,38,Female,9,14,5,2,Standard,595,0,,,,
5371,63,Male,13,33,9,12,Premium,1985,1,,,,
5372,22,Female,23,2,9,12,Basic,900,0,,,,
5373,23,Female,10,,3,23,Basic,4008,1,,,,
5374,55,Male,45,11,0,2,Standard,740,1,,,,
5375,79,Male,2,6,0,9,Standard,262,0,,,,
5376,39,Female,28,32,8,3,Premium,4446,1,,,,
5377,79,Male,52,15,0,13,Basic,743,0,,,,
5378,35,Male,47,12,6,28,Premium,4524,1,,,,
5379,31,Female,51,37,6,22,Standard,2265,0,,,,
5380,27,Female,29,29,0,16,Standard,4564,0,,,,
5381,63,Female,48,44,0,0,Basic,2895,1,,,,
5382,30,Female,36,22,5,24,Standard,1238,1,,,,
5383,48,Male,57,46,7,14,Standard,3808,0,,,,
5384,47,Male,6,14,6,27,Basic,4390,0,,,,
5385,20,Male,16,19,5,21,Standard,4919,0,,,,
5386,47,Male,19,5,9,20,Basic,237,1,,,,
5387,23,Female,53,35,2,1,Standard,1783,0,,,,
5388,46,Female,10,25,6,17,Standard,4351,1,,,,
5389,25,Female,43,38,5,6,Standard,1158,1,,,,
5390,61,Male,24,9,7,21,Basic,4714,1,,,,
5391,62,Male,58,7,3,27,Basic,4377,1,,,,
5392,60,Female,23,18,8,29,Premium,2116,0,,,,
5393,61,Male,1,,0,12,Basic,269,0,,,,
5394,50,Male,26,10,6,23,Premium,2644,1,,,,
5395,34,Female,18,,8,2,Basic,4003,1,,,,
5396,65,Male,57,2,9,2,Standard,1487,1,,,,
5397,28,Male,28,45,0,12,Basic,3151,0,,,,
5398,30,Female,36,8,9,20,Standard,3766,0,,,,
5399,67,Male,10,7,2,25,Premium,2860,0,,,,
5400,28,Female,54,35,6,,Basic,3935,0,,,,
5401,48,Male,18,23,8,15,Basic,3049,0,,,,
5402,45,Male,27,8,0,27,Standard,1460,0,,,,
5403,61,Male,38,21,5,7,Premium,2149,0,,,,
5404,23,Female,20,33,1,21,Basic,522,1,,,,
5405,58,Female,25,47,4,7,Premium,4073,0,,,,
5406,33,Unknown,21,1,6,15,Standard,2929,0,,,,
5407,21,Female,5,12,6,22,Basic,245,0,,,,
5408,52,Female,10,11,9,1,Basic,2473,1,,,,
5409,77,Male,58,48,6,8,Basic,4783,1,,,,
5410,65,Male,13,30,3,26,Standard,329,0,,,,
5411,73,Male,59,4,5,12,Standard,2041,0,,,,
5412,76,Male,35,34,9,21,Basic,1969,0,,,,
5413,43,Male,59,23,5,26,Standard,4780,0,,,,
5414,79,Male,39,32,6,26,Standard,2765,0,,,,
5415,,Male,40,3,8,21,Basic,3693,1,,,,
5416,29,Male,1,28,5,11,Premium,3966,0,,,,
5417,28,Male,56,4,9,1,Premium,2929,1,,,,
5418,,Female,42,12,0,8,Basic,3436,1,,,,
5419,42,Female,59,24,7,0,Premium,1341,0,,,,
5420,35,Male,19,33,1,5,Premium,3395,0,,,,
5421,36,Male,21,3,2,29,Basic,1484,0,,,,
5422,40,Male,38,4,4,23,Basic,3462,1,,,,
5423,72,Female,3,30,5,1,Standard,1488,1,,,,
5424,55,Male,55,6,6,2,Premium,205,0,,,,
5425,71,Female,28,49,3,25,Premium,3750,1,,,,
5426,35,Male,45,30,2,14,Basic,1921,0,,,,
5427,43,Male,57,8,8,25,Basic,384,0,,,,
5428,23,Male,23,18,3,6,Standard,695,0,,,,
5429,21,Male,0,16,8,12,Basic,2983,0,,,,
5430,61,Female,23,6,8,15,Basic,4721,0,,,,
5431,68,Female,57,24,2,12,Standard,1162,0,,,,
5432,46,Female,29,28,2,26,Standard,3448,0,,,,
5433,76,Female,11,32,7,11,Basic,2986,0,,,,
5434,78,Female,18,25,0,16,Premium,3177,0,,,,
5435,51,Female,36,28,5,20,Basic,651,0,,,,
5436,34,Male,57,21,5,10,Standard,3559,1,,,,
5437,60,Male,39,8,8,21,Standard,4959,0,,,,
5438,60,Male,42,36,1,25,Basic,4661,1,,,,
5439,70,Female,53,9,7,6,Standard,3260,0,,,,
5440,33,Male,3,40,6,12,Premium,3705,0,,,,
5441,19,Female,14,21,1,9,Standard,1435,1,,,,
5442,51,Male,19,1,0,9,Standard,4497,0,,,,
5443,72,Female,43,4,3,12,Basic,795,0,,,,
5444,25,Male,19,10,1,22,Basic,3144,0,,,,
5445,30,Male,53,26,2,18,Standard,4654,1,,,,
5446,59,Female,54,40,1,29,Premium,2046,1,,,,
5447,25,Male,20,3,8,22,Standard,2822,0,,,,
5448,47,Unknown,9,44,3,16,Standard,1623,1,,,,
5449,49,Male,29,9,0,,Standard,1783,0,,,,
5450,53,Male,23,32,7,19,Basic,1906,0,,,,
5451,64,Female,47,3,3,6,Standard,209,0,,,,
5452,47,Female,54,4,9,22,Basic,2347,1,,,,
5453,18,Male,39,6,7,,Standard,891,0,,,,
5454,60,Female,51,9,7,16,Standard,2739,0,,,,
5455,56,Female,39,26,8,29,Standard,1086,0,,,,
5456,34,Female,37,2,9,23,Premium,3983,1,,,,
5457,76,Male,2,2,6,3,Basic,3825,0,,,,
5458,37,Male,28,21,3,17,Basic,172,0,,,,
5459,41,Female,7,22,1,19,Standard,2864,0,,,,
5460,67,Female,28,3,5,7,Premium,2582,0,,,,
5461,39,Female,54,35,3,7,Basic,4089,0,,,,
5462,46,Male,9,38,5,20,Premium,3905,0,,,,
5463,39,Male,4,33,7,15,Standard,691,0,,,,
5464,61,Female,10,15,2,14,Standard,4310,0,,,,
5465,,Male,3,11,0,17,Premium,124,0,,,,
5466,54,Male,48,10,4,22,Standard,2440,0,,,,
5467,27,Male,57,36,2,18,Standard,1126,0,,,,
5468,53,Female,34,14,5,5,Standard,3999,0,,,,
5469,54,Male,49,2,2,8,Standard,4510,0,,,,
5470,45,Female,39,45,0,28,Basic,1530,0,,,,
5471,45,Female,55,48,8,15,Standard,1668,0,,,,
5472,59,Female,11,44,4,20,Standard,1212,0,,,,
5473,60,Male,20,37,1,8,Standard,4298,1,,,,
5474,38,Male,15,29,1,19,Basic,1976,0,,,,
5475,41,Female,13,35,8,24,Standard,258,0,,,,
5476,59,Female,20,20,0,16,Basic,2708,0,,,,
5477,77,Female,47,21,9,3,Premium,833,0,,,,
5478,57,Female,26,34,2,14,Basic,4554,1,,,,
5479,19,Female,35,49,9,10,Standard,2128,1,,,,
5480,72,Female,0,43,6,13,Basic,864,0,,,,
5481,25,Male,0,33,0,16,Standard,2637,0,,,,
5482,65,Male,21,,1,27,Standard,291,0,,,,
5483,44,Female,14,8,5,12,Standard,343,0,,,,
5484,39,Male,51,31,8,8,Basic,1033,1,,,,
5485,54,Female,19,11,8,23,Premium,4778,0,,,,
5486,44,Male,2,8,7,15,Basic,4030,0,,,,
5487,74,Female,13,25,2,7,Premium,1200,0,,,,
5488,46,Male,8,49,1,13,Standard,832,0,,,,
5489,20,Male,18,20,0,14,Basic,4152,0,,,,
5490,,Unknown,39,38,8,6,Standard,880,0,,,,
5491,30,Male,33,7,4,24,Standard,893,0,,,,
5492,62,Male,3,13,2,26,Standard,3053,1,,,,
5493,27,Male,32,39,9,10,Basic,2880,0,,,,
5494,53,Female,42,43,9,28,,190,1,,,,
5495,26,Female,36,10,4,2,Standard,2535,1,,,,
5496,71,Female,1,8,2,6,Basic,1741,1,,,,
5497,73,Male,26,42,8,21,Standard,3458,1,,,,
5498,72,Female,44,43,0,4,Basic,3956,1,,,,
5499,44,Male,16,20,0,8,Basic,3167,0,,,,
5500,51,Female,48,17,2,19,Basic,535,0,,,,
5501,68,Female,49,11,5,18,Premium,1928,0,,,,
5502,18,Female,52,16,1,12,Basic,2016,0,,,,
5503,49,Female,59,37,0,26,Standard,146,1,,,,
5504,42,Female,30,42,7,18,Basic,2454,0,,,,
5505,46,Female,40,32,9,15,Basic,213,0,,,,
5506,24,Male,5,26,8,1,Basic,1181,1,,,,
5507,66,Female,59,37,9,0,Premium,4239,0,,,,
5508,20,Male,51,9,0,2,Basic,3402,0,,,,
5509,37,Male,30,35,2,23,Basic,493,0,,,,
5510,37,Male,2,3,4,11,Basic,1689,0,,,,
5511,70,Male,39,31,6,5,Basic,4955,0,,,,
5512,47,Male,2,42,9,1,Premium,1537,0,,,,
5513,52,Female,32,7,3,23,Premium,1625,0,,,,
5514,52,Male,51,2,5,15,Basic,4425,1,,,,
5515,66,Male,58,25,0,28,Basic,4551,1,,,,
5516,56,Female,12,40,3,4,Standard,4695,0,,,,
5517,44,Male,20,12,7,11,Basic,4215,1,,,,
5518,43,Female,36,30,4,3,Premium,4410,0,,,,
5519,31,Female,15,30,7,13,Basic,843,0,,,,
5520,34,Female,20,29,0,16,Standard,2641,1,,,,
5521,35,Female,55,41,9,11,Basic,2265,1,,,,
5522,62,Male,47,11,8,12,Premium,1754,1,,,,
5523,69,Male,55,23,3,16,Basic,3607,0,,,,
5524,46,Male,43,17,8,19,Basic,3901,0,,,,
5525,37,Female,12,13,7,27,Standard,3911,0,,,,
5526,70,Male,3,33,7,14,Basic,3569,0,,,,
5527,44,Male,30,1,1,28,Basic,362,0,,,,
5528,35,Male,8,40,2,8,Basic,4531,0,,,,
5529,21,Female,47,13,9,25,Premium,4717,0,,,,
5530,18,Male,32,38,8,9,Basic,3833,1,,,,
5531,67,Unknown,36,3,2,5,Basic,3901,0,,,,
5532,18,Male,52,16,7,16,Premium,1116,0,,,,
5533,75,Male,36,42,4,11,Premium,1083,1,,,,
5534,43,Male,23,7,6,23,Standard,1659,1,,,,
5535,62,Female,24,3,3,27,Standard,2802,1,,,,
5536,37,Female,50,14,7,8,Premium,2363,0,,,,
5537,69,Male,40,,3,1,Basic,4429,0,,,,
5538,40,Male,28,4,4,15,Standard,4597,1,,,,
5539,27,Female,58,31,0,15,Basic,489,0,,,,
5540,76,Male,39,13,9,21,Basic,4368,0,,,,
5541,28,Male,50,27,7,22,Basic,4148,0,,,,
5542,58,Male,49,1,6,26,Standard,606,0,,,,
5543,58,Male,46,25,4,28,Premium,4122,0,,,,
5544,22,Male,35,37,5,0,Standard,346,1,,,,
5545,75,Male,14,44,0,29,Standard,3611,1,,,,
5546,18,Male,44,11,7,26,Standard,3807,0,,,,
5547,34,Female,59,9,8,20,Standard,4880,0,,,,
5548,39,Male,17,7,4,26,Standard,3536,1,,,,
5549,51,Female,19,14,9,10,Standard,3709,0,,,,
5550,73,Male,4,30,6,20,Basic,3768,0,,,,
5551,62,Female,17,24,9,2,Standard,4757,0,,,,
5552,58,Male,59,3,3,1,Basic,2645,0,,,,
5553,46,Female,39,48,5,13,Standard,2814,0,,,,
5554,21,Male,0,39,1,0,Premium,1542,0,,,,
5555,,Female,18,27,3,5,Basic,2739,0,,,,
5556,28,Male,22,1,4,6,Basic,4257,1,,,,
5557,73,Male,25,38,8,1,Premium,2018,1,,,,
5558,68,Female,48,26,8,,Premium,1043,1,,,,
5559,38,Female,28,6,7,14,Basic,216,0,,,,
5560,52,Male,58,42,3,20,Basic,2657,0,,,,
5561,29,Female,33,12,5,4,Basic,1323,1,,,,
5562,43,Male,18,38,6,12,Standard,1088,0,,,,
5563,68,Male,47,46,0,18,Premium,2922,1,,,,
5564,36,Unknown,17,35,0,18,Basic,4379,0,,,,
5565,62,Male,1,10,3,,Standard,3667,0,,,,
5566,77,Female,59,9,2,0,Premium,1836,0,,,,
5567,24,Male,26,23,9,2,Basic,3213,0,,,,
5568,64,Female,5,30,3,24,Basic,2086,1,,,,
5569,72,Female,38,22,8,17,Premium,1423,0,,,,
5570,24,Unknown,5,47,1,16,Standard,615,0,,,,
5571,43,Female,58,9,3,24,Basic,3139,1,,,,
5572,57,Male,5,19,6,20,Standard,3535,0,,,,
5573,22,Female,30,8,1,7,Premium,4314,0,,,,
5574,38,Male,40,4,7,10,Basic,3248,1,,,,
5575,31,Female,39,5,9,19,Basic,4987,1,,,,
5576,21,Female,29,19,3,,Basic,2986,0,,,,
5577,40,Female,55,46,8,27,,4086,0,,,,
5578,59,Female,53,18,0,,Basic,2581,0,,,,
5579,37,Male,20,29,6,5,Basic,2110,1,,,,
5580,32,Female,40,19,0,5,Basic,1525,0,,,,
5581,67,Male,43,6,9,5,,767,1,,,,
5582,69,Female,17,5,8,,Basic,202,0,,,,
5583,62,Male,22,43,9,9,Standard,3785,1,,,,
5584,46,Female,37,5,9,9,Basic,148,0,,,,
5585,25,Male,22,8,0,8,Standard,4314,0,,,,
5586,58,Female,27,27,2,22,Standard,1525,0,,,,
5587,65,Male,35,37,6,2,Basic,567,1,,,,
5588,36,Female,24,43,0,1,Basic,146,0,,,,
5589,65,Male,6,45,4,3,Basic,4196,1,,,,
5590,56,Female,17,38,5,7,Basic,4356,0,,,,
5591,63,Male,19,37,2,8,Standard,4819,0,,,,
5592,45,Female,4,18,5,25,Basic,4218,1,,,,
5593,63,Male,17,26,3,1,Standard,3927,0,,,,
5594,74,Female,41,42,5,15,Basic,1393,1,,,,
5595,44,Male,39,16,5,29,Basic,2063,1,,,,
5596,21,Female,32,22,3,5,Basic,1416,0,,,,
5597,75,Male,14,46,0,7,Basic,598,1,,,,
5598,32,Male,34,23,2,2,Basic,1800,1,,,,
5599,52,Female,46,47,9,10,Standard,586,0,,,,
5600,54,Male,45,3,6,24,Basic,4574,0,,,,
5601,18,Male,0,3,1,19,Premium,874,0,,,,
5602,20,Female,20,12,3,4,Premium,988,0,,,,
5603,64,Unknown,7,23,5,29,Premium,4887,1,,,,
5604,41,Female,6,47,4,11,,3828,0,,,,
5605,44,Male,40,11,5,22,Premium,3873,0,,,,
5606,57,Male,49,42,4,29,Basic,4209,0,,,,
5607,78,Female,43,47,8,26,Basic,2391,1,,,,
5608,53,Male,39,46,1,10,Standard,3606,0,,,,
5609,51,Female,39,29,3,4,Basic,2361,1,,,,
5610,46,Male,29,6,0,19,Premium,2196,1,,,,
5611,41,Unknown,37,46,6,19,Basic,1204,0,,,,
5612,41,Female,34,16,0,20,Standard,977,0,,,,
5613,59,Female,1,34,5,2,Standard,280,0,,,,
5614,21,Male,45,37,9,8,Premium,4867,0,,,,
5615,20,Female,7,11,9,27,Standard,969,1,,,,
5616,51,Male,37,11,8,17,Basic,3548,0,,,,
5617,74,Female,3,25,1,,Basic,316,0,,,,
5618,66,Female,36,19,0,22,Premium,2910,0,,,,
5619,40,Male,20,32,9,3,Premium,724,1,,,,
5620,70,Male,12,8,2,23,Premium,4655,0,,,,
5621,73,Female,8,12,5,6,Standard,731,0,,,,
5622,69,Male,44,41,6,23,Basic,4952,1,,,,
5623,40,Female,28,35,7,19,Standard,230,0,,,,
5624,62,Male,40,6,3,10,Premium,3388,1,,,,
5625,22,Male,55,21,7,1,Basic,629,0,,,,
5626,48,Female,23,26,6,22,Standard,1933,0,,,,
5627,79,Female,15,1,7,11,Basic,4427,1,,,,
5628,70,Male,11,17,4,8,Standard,1247,0,,,,
5629,79,Female,1,35,9,5,Standard,661,0,,,,
5630,58,Female,18,27,6,6,Standard,4372,0,,,,
5631,74,Female,29,2,3,5,Basic,3686,0,,,,
5632,78,Male,15,36,0,17,Basic,1195,0,,,,
5633,74,Male,23,1,2,12,Standard,2272,0,,,,
5634,77,Female,12,10,9,8,,2530,0,,,,
5635,71,Female,4,31,8,20,Basic,183,0,,,,
5636,23,Male,22,37,3,27,Basic,3087,0,,,,
5637,54,Female,55,5,4,18,Standard,4860,1,,,,
5638,74,Male,37,41,2,3,Basic,1005,0,,,,
5639,27,Male,30,46,5,3,Basic,3332,0,,,,
5640,57,Female,52,13,3,12,Standard,3244,0,,,,
5641,24,Female,55,45,4,27,Standard,1220,0,,,,
5642,56,Male,16,24,6,24,Basic,1709,0,,,,
5643,55,Female,48,27,6,10,,638,0,,,,
5644,38,Female,48,1,8,20,Basic,501,0,,,,
5645,78,Female,2,49,1,1,Basic,4458,0,,,,
5646,37,Female,25,20,3,5,Standard,298,1,,,,
